Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Sint Maarten (Dutch part),SXM,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,10.8823529411765,10.8823529411765,10.8823529411765,..
Sint Maarten (Dutch part),SXM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,1143576512.44684,1253072625.69832,..,..,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,1253072625.69832,..,..,..
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,3.19999402154461,0.400000000000006,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,33579.2962311146,32274.8905524359,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,32274.8905524359,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,3.75150914111006,-2.54799742433998,..,..,..
Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Land area (sq. km),AG.LND.TOTL.K2,34,34,34,34,34,34,..
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.53851369,96.06646201,95.59441034,95.31117933,..,..,..
Sint Maarten (Dutch part),SXM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.38442361,98.53696321,98.6895028,98.78102656,..,..,..
Sint Maarten (Dutch part),SXM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,897.617647058824,970.911764705882,1001.64705882353,1141.91176470588,1223.76470588235,1244.41176470588,..
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,-1.83437768672749,1.59700488726039,-0.532990982673547,2.98022317393175,1.72846502838337,1.6731008261205,1.25888270630517
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,0.000373,0.000373,0.726973474
Sint Maarten (Dutch part),SXM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,22.489805901201,..,..,24.87416134002,..,..,..
Sint Maarten (Dutch part),SXM,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,..,..,..,108.895675434686,..,..,..
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,187.962550156041,..,..,..
Slovak Republic,SVK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,..
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Slovak Republic,SVK,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,83.07414,84.17013,82.6023,..,..,..
Slovak Republic,SVK,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.7276507276507,40.3534303534304,40.4379197770893,39.2787321658833,39.2054908485857,39.1638935108153,..
Slovak Republic,SVK,Agricultural land (sq. km),AG.LND.AGRI.K2,24400,19410,19447,18886,18850,18830,..
Slovak Republic,SVK,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,31.2962962962963,27.4353876739563,..,..,..,..,..
Slovak Republic,SVK,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,49.6124031007752,42.5087108013937,..,..,..,..,..
Slovak Republic,SVK,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.1839688103444,1.77828336895622,1.2947056802867,0.917709850664026,0.814354939339315,0.828066260757279,0.986199760784551
Slovak Republic,SVK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,25.8247735156525,26.4231273186799,24.0366231155632,27.4677924020321,..,..,..
Slovak Republic,SVK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,53.944451714151,38.6138013357614,45.5601209145119,64.8344855345917,61.9874187032283,77.3613042601563,..
Slovak Republic,SVK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.792493022511663,0.627472387374017,0.450591430616352,0.345890827144479,0.312370443582536,..,..
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,38070,38520.0004577637,35430.0003051758,30750,31079.9999237061,..,..
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.06475749343072,7.16943684330438,6.57154288347648,5.6694557930868,5.69841625532024,..,..
Slovak Republic,SVK,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..
Slovak Republic,SVK,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,11
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.30256939,6.58870029,7.73118067,6.7925415,6.9586463,..,..
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,203.50627136,601.31323242,1296.54284668,1108.87817383,1342.0748291,..,..
Slovak Republic,SVK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,87.48220825,75.13739777,70.99603271,78.74036407,78.81664276,..,..
Slovak Republic,SVK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.63913584,4.95043325,5.48891592,5.34849453,5.48452091,..,..
Slovak Republic,SVK,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,8.79084015,12.46140289,12.91620159,11.68604374,12.85370159,..,..
Slovak Republic,SVK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,178.04450021,451.79787243,920.50811308,873.13841585,1057.76859987,..,..
Slovak Republic,SVK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,12.51779366,24.86260796,29.00396347,21.25963593,21.18335342,..,..
Slovak Republic,SVK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,25.47631577,149.49778231,376.05457995,235.74444979,284.29383504,..,..
Slovak Republic,SVK,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,75.41280838,272.5719312,565.39696622,432.25794757,480.2409589,..,..
Slovak Republic,SVK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,18.9221496582031,22.8579196929932,..,..
Slovak Republic,SVK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,99.2700729370117,99.0162200927734,..,..
Slovak Republic,SVK,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,20.6261596679688,25.2378692626953,..,..
Slovak Republic,SVK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,99.8219680786133,99.7565383911133,..,..
Slovak Republic,SVK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,86.6858291625977,87.7003021240234,..,..
Slovak Republic,SVK,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,16.5289001464844,20.3189792633057,..,..
Slovak Republic,SVK,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,0.661260008811951,0.839690029621124,..,..
Slovak Republic,SVK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4955.9078964949,4932.80328141323,5201.40489681027,..,..,..,..
Slovak Republic,SVK,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,..,..,..,..,..,..,..
Slovak Republic,SVK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.3,1.27,1.43,1.4,1.57,1.57,..
Slovak Republic,SVK,Fixed broadband subscriptions,IT.NET.BBND,..,181538,876953,1273812,1590553,1701561,1774670
Slovak Republic,SVK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,3.376670916,16.2506319,23.48281225,29.16346102,31.18307631,32.57696661
Slovak Republic,SVK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,31.58043331,22.26544118,20.36202122,15.97638394,12.38185571,11.88381729,10.59893656
Slovak Republic,SVK,Fixed telephone subscriptions,IT.MLT.MAIN,1697982,1197044,1098821,866630,675297,648462,577390
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,39.5303534303534,39.7018711018711,39.8808508868603,39.9681793602596,40.05615640599,40.05615640599,..
Slovak Republic,SVK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,48038277837.8844,61389156292.5511,78629991379.8007,88900883130.8374,99497249378.8261,96139533846.4664,99037470565.4898
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,29242558796.5507,62808723476.719,91162836320.3502,88900883130.8374,105720354988.541,106696828625.55,116527101097.7
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.16652651824111,6.62346125850533,6.71663274983085,5.16718160614154,2.51969313730535,-3.37468176590046,3.01430286072679
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8914.59898415289,11425.9001472696,14584.2606782101,16390.8821748507,18242.4950003779,17611.7568566409,18181.1969542578
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,5426.62428119306,11690.1134689407,16908.8479564876,16390.8821748507,19383.4810445228,19545.7428171932,21391.9253336042
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.30357495341369,6.61300293307447,6.61722848630926,5.06728462990019,2.381049045648,-3.45752126408124,3.23329524846454
Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.86,6.79,6.46,5.75,..,..,..
Slovak Republic,SVK,Income share held by highest 10%,SI.DST.10TH.10,..,24.9,21.9,20.9,18.8,..,..
Slovak Republic,SVK,Income share held by highest 20%,SI.DST.05TH.20,..,38.3,36.1,35,32.8,..,..
Slovak Republic,SVK,Income share held by lowest 10%,SI.DST.FRST.10,..,3.4,3.1,3,3.6,..,..
Slovak Republic,SVK,Income share held by lowest 20%,SI.DST.FRST.20,..,8.7,8.5,8.5,9.5,..,..
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,9.426803201,55.19,75.71,77.63468203,82.8536605,89.9209082,88.92562911
Slovak Republic,SVK,Land area (sq. km),AG.LND.TOTL.K2,48100,48100,48091,48082,48080,48080,..
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,23.13200129,84.45255999,109.7951532,123.0642809,135.6735811,133.5923247,135.1475011
Slovak Republic,SVK,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,2570,2840,2460,1940,2020,..,..
Slovak Republic,SVK,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..
Slovak Republic,SVK,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..
Slovak Republic,SVK,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..
Slovak Republic,SVK,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,7.4228,6.3045,6.4058,6.0093,6.0546,..,..
Slovak Republic,SVK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-4685.5849609375,-4012.3227539063,-4911.5512695313,-4667.978515625,..,..,..
Slovak Republic,SVK,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,10.83896637,23.60951996,22.8006134,18.44357491,19.15934753,..,..
Slovak Republic,SVK,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,22.05797774,141.96715192,295.6197047,204.5167584,257.13274936,..,..
Slovak Republic,SVK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.98089305,97.96682309,98.62233526,99.78718913,99.78782099,99.78769858,..
Slovak Republic,SVK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.82495059,99.27787377,98.3065413,97.52082715,97.53184793,97.53262546,..
Slovak Republic,SVK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,92.17964627,94.72537992,97.93308842,98.97971698,99.18613208,99.23773585,..
Slovak Republic,SVK,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,85.61894463,84.89996661,83.52347717,82.31967293,81.93098819,81.93498231,..
Slovak Republic,SVK,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..
Slovak Republic,SVK,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.977130977130977,0.540540540540541,0.528165353184588,0.374360467534628,0.374376039933444,0.374376039933444,..
Slovak Republic,SVK,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,76.3,71.6,54,..,..,..,..
Slovak Republic,SVK,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.2264,3.0224,3.351,3.4438,3.565,..,..
Slovak Republic,SVK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.7239994007575,21.9434197740466,21.6902197423305,18.8026456986509,..,..,..
Slovak Republic,SVK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,..,..,..
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,112.031600831601,111.700769230769,112.108876920838,112.803148787488,113.43899750416,113.536335274542,..
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,-0.135376487794425,0.00980913417308711,0.0931912731899838,0.0950338786482762,0.135328072840865,0.0857694756149868,-0.212358807611049
Slovak Republic,SVK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,11.6,13,12.7,11.4,..,..
Slovak Republic,SVK,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,..,..,..,..
Slovak Republic,SVK,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,32,31.7,31.6,31.5,31.5,31.5,..
Slovak Republic,SVK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,6.2,6,7.7,..
Slovak Republic,SVK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,1.1,1.1,1.6,..
Slovak Republic,SVK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,5.5,5,5.8,3.7,3.8,..
Slovak Republic,SVK,Progression to secondary school (%),SE.SEC.PROG.ZS,99.48793,99.49205,99.28592,..,..,..,..
Slovak Republic,SVK,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,5.10268640518188,3.77729940414429,2.65123963356018,..,..,..
Slovak Republic,SVK,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,0.52388459444046,0.437673568725586,0.0425254255533218,..,..,..
Slovak Republic,SVK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14,16.6666666666667,15.3333333333333,18.6666666666667,20,22.6666666666667,22.6666666666667
Slovak Republic,SVK,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,1843.78796386719,2022.72180175781,2809.39575195313,2650.2080078125,3111.04272460938,3164.31005859375,..
Slovak Republic,SVK,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0,0,0,..,..,..,..
Slovak Republic,SVK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,37.58672,37.5878,37.58747101
Slovak Republic,SVK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.47,12.06,12,11.53,..,..,..
Slovak Republic,SVK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,45990.0016784668,46540.0009155273,43069.9996948242,37650.0015258789,38060.001373291,..,..
Slovak Republic,SVK,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.26000022888184,5.05999994277954,..,6.03999996185303,2.51999998092651,3.47000002861023,3.0699999332428
Slovak Republic,SVK,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,40.3899993896484,53.2000007629395,44.1199989318848,38.6800003051758,31.8899993896484,31.6100006103516,42.75
Slovak Republic,SVK,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,18.3799991607666,14.4200000762939,12.4700002670288,10.960000038147,4.82000017166138,6.32000017166138,6.44000005722046
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.0599994659424,16.2800006866455,14.3900003433228,11.4899997711182,5.76000022888184,6.71999979019165,6.8899998664856
Slovak Republic,SVK,Urban land area (sq. km),AG.LND.TOTL.UR.K2,1666.238739195,..,..,1805.386355954,..,..,..
Slovak Republic,SVK,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..
Slovak Republic,SVK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,99.51,99.21,97,98.3,98.2,..
Slovak Republic,SVK,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,8.7,9.8,10.6,8.8,..,..
Slovak Republic,SVK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.638059973716736,0.493319988250732,0.607909977436066,1.16070997714996,0.825739979743958,0.911090016365051,..
Slovak Republic,SVK,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,41.0057856063887,67.6912077324414,130.897272148828,154.987592626983,178.791104005078,..,..
Slovak Republic,SVK,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,13.8370260180254,19.077386055488,15.0163518418291,18.1100340086941,21.9546955958714,18.355270417695,18.8590296314758
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,108.788415121954,147.727895586359,153.454051233399,180.188031986802,183.478367376649,168.513518501494,187.827478545336
Slovenia,SVN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,..
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Slovenia,SVN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,95.68477,99.85478,99.3642,98.28673,..,..,..
Slovenia,SVN,Agricultural land (% of land area),AG.LND.AGRI.ZS,25.7199602780536,25.2730883813307,30.9666339061461,30.6062772432556,30.4066268051886,30.3177330605272,..
Slovenia,SVN,Agricultural land (sq. km),AG.LND.AGRI.K2,5180,5090,6238.6,6164.9,6122.8,6104.9,..
Slovenia,SVN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,47.5206611570248,45.8677685950413,..,..,..,..,..
Slovenia,SVN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.979381443299,70.7317073170732,..,..,..,..,..
Slovenia,SVN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.55551229564947,1.15919888556341,1.89153348395267,2.16718607678942,1.59417690565633,1.42041174069454,1.51262597617373
